"","Participant.ID","Timestamp","Left","Right","Answer","Alg.Label","Response.Time..s.","Participant.ID.sub","Condition","Session"
"11","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:23:03.154564","DAM3D037_P_CYDedit","DAM3D041_F_CYDedit","DAM3D037_P_CYDedit","Train",1.81,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"12","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:23:04.929320","DAM3D053_P_CYDedit","DAM3D004_F_CYAedit","DAM3D053_P_CYDedit","Train",1.282,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"13","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:23:09.252682","DAM3D018_P_CYAedit","DAM3D040_F_CYDedit","DAM3D018_P_CYAedit","Train",3.72,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"14","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:23:12.741325","DAM3D026_T_CYAedit","DAM3D025_F_CYAedit","DAM3D025_F_CYAedit","Train",2.901,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"15","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:23:15.324167","DAM3D025_F_CYAedit","DAM3D023_F_CYAedit","DAM3D025_F_CYAedit","Train",1.903,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"16","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:23:18.757543","DAM3D009_P_CYDedit","DAM3D002_T_CYAedit","DAM3D009_P_CYDedit","Train",2.813,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"17","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:23:22.699380","DAM3D069_F_CYAedit","DAM3D056_F_CYAedit","DAM3D056_F_CYAedit","Train",3.335,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"18","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:23:24.866174","DAM3D040_F_CYDedit","DAM3D010_F_CYAedit","DAM3D040_F_CYDedit","Train",1.658,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"19","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:23:26.246676","DAM3D011_T_CYDedit","DAM3D059_T_CYDedit","DAM3D011_T_CYDedit","Train",0.873,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"20","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:23:29.878295","DAM3D017_T_CYDedit","DAM3D054_P_CYAedit","DAM3D054_P_CYAedit","Train",3.028,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"21","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:23:31.537361","DAM3D062_P_CYDedit","DAM3D014_F_CYAedit","DAM3D062_P_CYDedit","Train",1.15,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"22","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:23:34.199248","DAM3D060_F_CYDedit","DAM3D002_F_CYAedit","DAM3D060_F_CYDedit","Train",2.064,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"23","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:23:35.899631","DAM3D041_P_CYDedit","DAM3D030_T_CYDedit","DAM3D030_T_CYDedit","Train",1.17,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"24","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:23:38.296584","DAM3D069_T_CYAedit","DAM3D014_F_CYAedit","DAM3D014_F_CYAedit","Train",1.894,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"25","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:23:41.020992","DAM3D052_P_CYAedit","DAM3D063_P_CYAedit","DAM3D063_P_CYAedit","Train",2.156,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"26","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:23:43.795135","DAM3D060_T_CYAedit","DAM3D033_F_CYAedit","DAM3D033_F_CYAedit","Train",2.18,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"27","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:23:46.487060","CYA_3D_Cylinder_edit","DAM3D055_F_CYAedit","CYA_3D_Cylinder_edit","Train",2.099,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"28","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:23:48.283377","DAM3D036_F_CYDedit","DAM3D024_T_CYDedit","DAM3D036_F_CYDedit","Train",1.316,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"29","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:23:50.188576","DAM3D063_P_CYAedit","DAM3D066_T_CYAedit","DAM3D066_T_CYAedit","Train",1.398,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"30","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:23:51.831098","DAM3D013_F_CYDedit","DAM3D024_F_CYAedit","DAM3D013_F_CYDedit","Train",1.134,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"31","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:23:57.704974","DAM3D051_P_CYDedit","DAM3D029_P_CYAedit","DAM3D051_P_CYDedit","Train",5.164,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"32","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:23:59.489250","DAM3D026_T_CYAedit","DAM3D064_F_CYDedit","DAM3D064_F_CYDedit","Train",1.276,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"33","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:24:03.413939","DAM3D003_P_CYAedit","DAM3D062_T_CYDedit","DAM3D062_T_CYDedit","Test",3.323,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"34","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:24:06.515448","DAM3D064_T_CYAedit","DAM3D046_F_CYDedit","DAM3D064_T_CYAedit","Train",2.467,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"35","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:24:09.245269","DAM3D022_F_CYAedit","DAM3D037_F_CYDedit","DAM3D037_F_CYDedit","Train",2.123,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"36","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:24:10.930589","DAM3D068_T_CYDedit","DAM3D026_P_CYAedit","DAM3D068_T_CYDedit","Train",1.141,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"37","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:24:12.186925","DAM3D033_T_CYDedit","DAM3D063_P_CYAedit","DAM3D033_T_CYDedit","Train",0.745,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"38","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:24:13.599798","DAM3D002_P_CYDedit","DAM3D006_F_CYAedit","DAM3D002_P_CYDedit","Train",0.871,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"39","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:24:14.905424","DAM3D060_F_CYDedit","DAM3D013_T_CYDedit","DAM3D060_F_CYDedit","Train",0.789,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"40","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:24:17.654446","DAM3D033_F_CYAedit","DAM3D021_T_CYAedit","DAM3D033_F_CYAedit","Train",2.118,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"41","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:24:23.275382","DAM3D051_T_CYAedit","DAM3D017_T_CYDedit","DAM3D051_T_CYAedit","Train",5.004,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"42","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:24:25.112489","DAM3D041_P_CYDedit","DAM3D033_P_CYDedit","DAM3D033_P_CYDedit","Test",1.282,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"43","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:24:27.737325","DAM3D045_P_CYAedit","DAM3D036_T_CYAedit","DAM3D045_P_CYAedit","Train",1.992,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"44","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:24:31.514490","DAM3D046_T_CYAedit","DAM3D031_F_CYDedit","DAM3D031_F_CYDedit","Train",3.131,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"45","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:24:33.306386","DAM3D047_F_CYDedit","DAM3D063_F_CYAedit","DAM3D047_F_CYDedit","Test",1.194,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"46","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:24:35.149738","DAM3D003_T_CYAedit","DAM3D064_F_CYDedit","DAM3D064_F_CYDedit","Train",1.304,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"47","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:24:37.316100","DAM3D031_F_CYDedit","DAM3D003_P_CYAedit","DAM3D031_F_CYDedit","Train",1.645,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"48","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:24:39.378518","DAM3D037_P_CYDedit","DAM3D013_P_CYAedit","DAM3D013_P_CYAedit","Train",1.57,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"49","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:24:42.115779","DAM3D043_P_CYDedit","DAM3D001_F_CYAedit","DAM3D001_F_CYAedit","Train",2.108,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"50","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:24:45.168786","DAM3D048_P_CYDedit","DAM3D021_F_CYDedit","DAM3D021_F_CYDedit","Test",2.412,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"51","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:24:47.864828","DAM3D024_P_CYAedit","DAM3D059_T_CYDedit","DAM3D059_T_CYDedit","Train",2.062,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"52","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:24:50.480716","DAM3D004_T_CYDedit","DAM3D068_F_CYDedit","DAM3D068_F_CYDedit","Train",1.903,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"53","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:24:53.091938","DAM3D045_F_CYAedit","DAM3D014_T_CYDedit","DAM3D045_F_CYAedit","Train",1.954,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"54","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:24:58.863538","DAM3D061_F_CYAedit","DAM3D062_F_CYAedit","DAM3D062_F_CYAedit","Test",5.141,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"55","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:25:00.440424","DAM3D003_T_CYAedit","DAM3D009_F_CYAedit","DAM3D009_F_CYAedit","Test",1.027,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"56","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:25:02.446332","DAM3D027_T_CYDedit","DAM3D007_T_CYDedit","DAM3D027_T_CYDedit","Train",1.474,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"57","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:25:04.623711","DAM3D046_P_CYDedit","DAM3D018_F_CYDedit","DAM3D046_P_CYDedit","Test",1.647,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"58","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:25:06.686097","CYA_3D_Cylinder_edit","DAM3D034_P_CYAedit","CYA_3D_Cylinder_edit","Train",1.525,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"59","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:25:08.655101","DAM3D019_T_CYAedit","DAM3D056_P_CYDedit","DAM3D056_P_CYDedit","Test",1.442,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"60","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:25:10.263313","DAM3D022_P_CYDedit","DAM3D053_P_CYDedit","DAM3D053_P_CYDedit","Train",1.045,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"61","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:25:12.684346","DAM3D017_F_CYAedit","DAM3D008_P_CYDedit","DAM3D008_P_CYDedit","Train",1.872,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"62","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:25:14.619441","DAM3D037_F_CYDedit","DAM3D043_P_CYDedit","DAM3D037_F_CYDedit","Train",1.383,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"63","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:25:17.635767","CYD_2D_Cylinder_edit","DAM3D033_T_CYDedit","CYD_2D_Cylinder_edit","Train",2.375,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"64","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:25:20.615723","DAM3D056_P_CYDedit","DAM3D067_F_CYAedit","DAM3D056_P_CYDedit","Train",2.352,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"65","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:25:23.955955","DAM3D058_P_CYDedit","DAM3D001_F_CYAedit","DAM3D001_F_CYAedit","Train",2.709,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"66","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:25:27.494127","DAM3D003_F_CYAedit","DAM3D005_T_CYDedit","DAM3D005_T_CYDedit","Train",2.9,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"67","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:25:29.859475","DAM3D020_T_CYDedit","DAM3D039_F_CYAedit","DAM3D039_F_CYAedit","Train",1.827,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"68","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:25:36.306392","DAM3D051_T_CYAedit","DAM3D029_T_CYDedit","DAM3D029_T_CYDedit","Train",5.811,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"69","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:25:37.778110","DAM3D014_T_CYDedit","DAM3D030_P_CYDedit","DAM3D030_P_CYDedit","Train",0.925,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"70","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:25:39.728618","DAM3D027_T_CYDedit","DAM3D057_P_CYAedit","DAM3D027_T_CYDedit","Train",1.365,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"71","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:25:41.605607","DAM3D012_F_CYDedit","DAM3D060_P_CYDedit","DAM3D060_P_CYDedit","Train",1.325,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"72","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:25:43.468354","DAM3D061_T_CYDedit","DAM3D017_F_CYAedit","DAM3D061_T_CYDedit","Train",1.317,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
"73","bf151d2708c0b425f4ff665459a640_LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","2019-07-11 17:25:45.312571","DAM3D025_P_CYAedit","DAM3D021_F_CYDedit","DAM3D025_P_CYAedit","Test",1.271,"LgfxmTf3YgFk5FkGNdK8Xox3mdkYiI","CYLINDER_DuelingBandits","bf151d2708c0b425f4ff665459a640"
